"country","region","infected","deaths","recoveries","long","lat","last_updated"
"Philippines","Bayambang","3","","","120.443268","15.78871","2020-04-07 21:45:39"
"Philippines","Alicia","3","","","121.674833","16.815184","2020-04-07 21:45:39"
"Philippines","Cabanatuan City","3","","","120.990155","15.492491","2020-04-07 21:45:39"
"Philippines","Camiling","3","","","120.411246","15.682868","2020-04-07 21:45:39"
"Philippines","Tanza","3","","","120.837048","14.348106","2020-04-07 21:45:39"
"Philippines","Guimbal","3","","","122.309868","10.692605","2020-04-07 21:45:39"
"Philippines","Iloilo City","3","","","122.555205","10.723489","2020-04-07 21:45:39"
"Philippines","City of Mati","3","","","126.222694","6.83132","2020-04-07 21:45:39"
"Philippines","Cotabato City","3","","","124.231447","7.208623","2020-04-07 21:45:39"
"Philippines","Caba","2","","","120.377026","16.439951","2020-04-07 21:45:39"
"Philippines","Tuao","2","","","121.500789","17.679442","2020-04-07 21:45:39"
"Philippines","Baliuag","2","","","120.882549","14.961457","2020-04-07 21:45:39"
"Philippines","Bocaue","2","","","120.932576","14.798714","2020-04-07 21:45:39"
"Philippines","San Ildefonso","2","","","120.998151","15.062306","2020-04-07 21:45:39"
"Philippines","San Miguel","2","","","121.011395","15.179527","2020-04-07 21:45:39"
"Philippines","Santa Maria","2","","","120.989235","14.839063","2020-04-07 21:45:39"
"Philippines","San Antonio","2","","","120.804643","15.327754","2020-04-07 21:45:39"
"Philippines","San Isidro","2","","","120.910051","15.271033","2020-04-07 21:45:39"
"Philippines","Santa Rosa","2","","","120.966537","15.43235","2020-04-07 21:45:39"
"Philippines","Floridablanca","2","","","120.487431","14.97755","2020-04-07 21:45:39"
"Philippines","Macabebe","2","","","120.666701","14.871494","2020-04-07 21:45:39"
"Philippines","San Simon","2","","","120.790021","15.001703","2020-04-07 21:45:39"
"Philippines","Lipa City","2","","","121.170665","13.939654","2020-04-07 21:45:39"
"Philippines","Nasugbu","2","","","120.687645","14.118941","2020-04-07 21:45:39"
"Philippines","Mendez","2","","","120.898429","14.130374","2020-04-07 21:45:39"
"Philippines","Naic","2","","","120.794711","14.292917","2020-04-07 21:45:39"
"Philippines","Rosario","2","","","120.863444","14.41361","2020-04-07 21:45:39"
"Philippines","Silang","2","","","120.987748","14.21459","2020-04-07 21:45:39"
"Philippines","Los Banos","2","","","121.2244","14.153232","2020-04-07 21:45:39"
"Philippines","Lucena City","2","","","121.615486","13.936754","2020-04-07 21:45:39"
"Philippines","Sariaya","2","","","121.501423","13.928884","2020-04-07 21:45:39"
"Philippines","Binangonan","2","","","121.202317","14.457106","2020-04-07 21:45:39"
"Philippines","Morong","2","","","121.238847","14.533794","2020-04-07 21:45:39"
"Philippines","Teresa","2","","","121.219447","14.561145","2020-04-07 21:45:39"
"Philippines","Jimalalud","2","","","123.121757","10.011019","2020-04-07 21:45:39"
"Philippines","Kalibo","2","","","122.373692","11.693874","2020-04-07 21:45:39"
"Philippines","Consolacion","2","","","123.950286","10.396426","2020-04-07 21:45:39"
"Philippines","Lapu-Lapu City","2","","","123.992412","10.286819","2020-04-07 21:45:39"
"Philippines","Mandaue City","2","","","123.940861","10.345388","2020-04-07 21:45:39"
"Philippines","Marantao","2","","","124.229103","7.962383","2020-04-07 21:45:39"
"Philippines","Bauang","1","","","120.34615","16.513125","2020-04-07 21:45:39"
"Philippines","Burgos","1","","","120.469578","16.53189","2020-04-07 21:45:39"
"Philippines","Naguilian","1","","","120.414069","16.5265","2020-04-07 21:45:39"
"Philippines","Lingayen","1","","","120.221573","16.002778","2020-04-07 21:45:39"
"Philippines","Malasiqui","1","","","120.455289","15.908589","2020-04-07 21:45:39"
"Philippines","San Fabian","1","","","120.435848","16.14515","2020-04-07 21:45:39"
"Philippines","Urbiztondo","1","","","120.352458","15.825261","2020-04-07 21:45:39"
"Philippines","City of Urdaneta","1","","","120.559758","15.970451","2020-04-07 21:45:39"
"Philippines","Gattaran","1","","","121.880253","18.052421","2020-04-07 21:45:39"
"Philippines","Piat","1","","","121.516989","17.774168","2020-04-07 21:45:39"
